student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,semester,attendance_percentage,ca1_score,ca2_score,ca3_score,best_2_ca_average,mid_term_score,previous_semester_tgpa,academic_trend,academic_risk
STU0237,5,13.4,6,8,141.7,3,46.4,13.1,9.7,11.4,12.2,12.9,5.05,Declining,1.0
STU0238,6,11.333333333333334,6,9,119.7,2,63.3,12.8,11.1,11.8,12.3,12.9,5.01,Declining,1.0
STU0239,4,13.5,5,14,122.5,5,70.7,11.4,18.0,18.6,18.3,12.9,4.75,Stable,1.0
STU0240,3,11.75,6,11,140.0,4,69.6,7.7,11.7,11.4,11.6,7.4,5.16,Declining,0.0
STU0241,6,12.471428571428572,7,10,119.4,2,47.7,10.0,14.3,18.3,16.3,13.4,3.73,Stable,0.0
STU0242,11,12.909090909090908,17,19,155.0,5,78.5,19.9,12.6,17.4,18.6,11.5,7.18,Stable,0.0
STU0243,5,11.6,5,5,119.1,5,65.5,9.7,7.7,10.8,10.2,8.4,4.82,Stable,0.0
STU0244,0,0.0,5,5,122.7,3,63.6,7.5,3.7,7.0,7.2,0.4,1.85,Improving,1.0
STU0245,9,12.9,10,13,117.9,1,74.9,24.8,24.0,24.9,24.8,22.4,,Stable,0.0
STU0246,8,13.22,8,8,130.0,3,48.2,12.5,10.2,10.9,11.7,6.8,6.95,Declining,0.0
STU0247,7,13.151428571428571,8,8,120.0,1,58.6,5.3,13.6,17.2,15.4,7.9,,Stable,1.0
STU0248,3,12.75,6,13,130.0,1,67.2,15.4,8.9,17.7,16.6,9.7,,Declining,0.0
STU0249,6,11.333333333333334,6,8,116.8,3,86.9,20.0,15.3,24.4,22.2,14.0,8.42,Declining,0.0
STU0250,6,13.25,6,10,123.4,1,42.6,9.5,10.7,14.1,12.4,9.4,,Stable,1.0
STU0251,5,12.4,6,7,125.4,2,64.9,9.4,12.6,17.9,15.2,1.7,5.6,Declining,1.0
STU0252,6,15.0,6,6,127.2,5,87.9,17.7,6.5,16.3,17.0,5.2,7.37,Declining,1.0
STU0253,5,14.4,5,6,103.4,2,77.2,28.8,22.0,19.6,25.4,25.8,7.18,Stable,1.0
STU0254,1,11.0,6,12,123.2,8,70.7,8.1,4.8,13.3,10.7,6.7,6.06,Declining,1.0
STU0255,5,12.4,5,8,124.1,7,54.5,14.0,17.5,14.5,16.0,11.8,5.76,Stable,1.0
STU0256,1,16.0,7,13,99.5,4,58.0,10.3,18.5,24.2,21.4,17.4,6.62,Stable,0.0
STU0257,5,13.571428571428571,5,10,124.9,8,86.1,21.5,19.4,20.3,20.9,16.2,7.34,Stable,0.0
STU0258,6,11.833333333333334,6,6,110.8,7,68.5,16.7,14.1,9.8,15.4,11.8,3.32,Improving,1.0
STU0259,5,11.666666666666666,6,8,118.9,2,69.4,17.0,12.9,13.7,15.4,10.7,6.68,Declining,0.0
STU0260,6,11.833333333333334,10,16,118.8,6,54.4,16.9,17.2,10.8,17.0,22.0,4.6,Improving,0.0
STU0261,6,11.166666666666666,6,8,137.0,1,70.7,12.6,18.2,21.8,20.0,15.2,,Improving,0.0
STU0262,0,0.0,6,0,100.0,5,41.7,2.7,10.2,10.5,10.4,6.0,4.7,Declining,0.0
STU0263,8,11.75,12,17,120.0,4,82.5,22.7,21.2,19.6,22.0,21.3,5.88,Stable,0.0
STU0264,6,14.0,6,7,122.8,1,94.7,17.2,12.7,18.4,17.8,6.9,,Stable,0.0
STU0265,6,12.833333333333334,6,6,121.6,2,77.2,6.8,6.9,15.0,11.0,5.5,6.26,Declining,0.0
STU0266,4,12.25,6,11,149.2,8,70.0,19.7,21.2,24.8,23.0,20.6,5.42,Improving,0.0
STU0267,7,14.828571428571427,8,8,140.0,2,53.1,15.5,14.1,21.6,18.6,14.3,8.74,Declining,0.0
STU0268,5,11.4,6,7,133.4,2,56.3,19.1,12.3,21.0,20.0,22.6,6.05,Improving,0.0
STU0269,6,13.0,6,6,126.2,2,85.8,17.2,15.7,17.3,17.2,13.2,7.63,Stable,0.0
STU0270,7,13.671428571428573,8,8,127.8,4,63.8,8.9,8.1,13.1,11.0,12.5,6.03,Declining,1.0
STU0271,6,12.666666666666666,6,9,150.0,6,67.3,16.0,7.9,19.4,17.7,14.3,6.01,Declining,1.0
STU0272,2,10.0,5,10,113.7,6,72.2,13.2,14.0,22.1,18.0,12.9,6.18,Stable,1.0
STU0273,5,13.5,5,10,117.8,3,83.8,16.2,18.3,22.9,20.6,17.0,4.95,Improving,0.0
STU0274,7,12.67,7,8,136.7,2,79.1,23.2,27.5,30.0,28.8,22.3,7.41,Stable,0.0
STU0275,6,14.5,6,8,144.7,1,77.3,27.1,21.0,25.0,26.0,14.8,,Improving,0.0
STU0276,7,13.685714285714283,7,7,139.8,3,76.3,19.5,20.5,16.3,20.0,19.8,6.53,Improving,0.0
STU0277,5,11.0,6,8,113.7,6,59.3,11.6,14.5,10.2,13.0,13.4,4.69,Declining,1.0
STU0278,7,11.555555555555555,9,16,140.0,5,62.5,17.9,18.7,23.4,21.0,18.5,6.54,Stable,0.0
STU0279,7,13.79714285714286,7,7,142.3,3,82.8,29.2,23.9,15.7,26.6,24.2,8.49,Declining,0.0
STU0280,7,14.00375,7,8,119.6,4,75.3,20.4,15.4,26.3,23.4,20.1,7.83,Stable,0.0
STU0281,4,12.0,5,8,123.7,3,90.3,16.0,15.6,14.0,15.8,11.4,5.43,Stable,0.0
STU0282,5,14.166666666666666,6,9,143.0,4,71.0,14.5,13.8,24.3,19.4,18.3,4.91,Improving,1.0
STU0283,5,14.0,5,5,100.1,4,83.7,17.5,14.4,18.3,17.9,11.3,5.95,Improving,1.0
STU0284,5,13.8,6,7,119.4,5,63.4,16.3,20.7,22.5,21.6,16.7,6.97,Stable,0.0
STU0285,5,12.8,6,8,122.1,4,70.9,21.3,20.3,28.3,24.8,20.6,4.23,Improving,0.0
STU0286,6,12.166666666666666,6,6,100.0,8,60.1,9.3,2.3,11.2,10.2,4.1,4.34,Declining,1.0
STU0287,6,12.5,6,8,113.9,3,74.6,19.9,16.9,16.9,18.4,19.4,5.39,Stable,1.0
STU0288,4,12.0,6,9,101.0,1,73.6,12.4,13.3,12.0,12.8,10.6,,Improving,1.0
STU0289,6,10.833333333333334,6,8,111.8,2,67.4,6.5,8.5,8.7,8.6,8.0,6.22,Declining,0.0
STU0290,8,13.385,8,8,140.0,4,95.7,16.0,15.6,17.3,16.6,14.3,7.21,Declining,0.0
STU0291,6,15.666666666666666,6,14,124.4,4,86.1,14.0,20.4,16.2,18.3,14.0,5.92,Stable,1.0
STU0292,6,14.333333333333334,6,9,150.0,4,86.3,20.2,17.2,14.7,18.7,25.7,6.56,Stable,0.0
STU0293,6,11.428571428571429,6,10,140.0,5,83.8,18.9,15.9,19.5,19.2,13.4,4.63,Improving,0.0
STU0294,6,11.666666666666666,6,9,116.0,2,75.3,4.0,14.3,12.7,13.5,0.0,3.89,Stable,1.0
STU0295,5,12.0,6,9,135.6,5,57.0,20.6,13.3,13.6,17.1,12.3,6.99,Declining,0.0
STU0296,7,14.725714285714288,8,8,121.0,5,86.5,21.5,20.6,19.8,21.0,19.6,6.04,Stable,0.0
STU0297,6,14.166666666666666,6,6,118.7,3,64.4,23.0,26.2,27.7,27.0,20.6,5.39,Improving,0.0
STU0298,6,11.571428571428571,6,10,125.7,3,63.6,14.7,16.8,10.1,15.8,18.2,6.92,Declining,0.0
STU0299,7,12.5,7,7,107.1,2,68.2,10.3,12.0,21.8,16.9,13.8,3.86,Improving,0.0
STU0300,8,12.86,8,10,125.5,3,84.9,19.7,20.4,16.9,20.0,17.2,7.84,Stable,1.0
STU0301,6,12.25,6,10,127.0,6,67.2,16.5,10.6,20.5,18.5,7.2,9.61,Declining,0.0
STU0302,4,12.0,5,7,113.5,7,57.7,10.6,15.3,19.0,17.2,6.8,4.64,Stable,1.0
STU0303,7,15.116666666666667,7,9,154.4,4,81.1,19.7,12.9,28.8,24.2,15.7,8.53,Declining,0.0
STU0304,2,12.5,5,6,122.0,2,65.5,6.7,2.8,14.7,10.7,0.0,3.95,Declining,0.0
STU0305,0,0.0,6,11,128.0,5,62.4,6.1,10.2,5.4,8.1,5.5,2.07,Improving,0.0
STU0306,4,11.0,6,8,115.5,6,94.3,8.8,7.0,8.4,8.6,12.7,4.18,Stable,0.0
STU0307,6,11.875,6,8,117.2,3,72.1,12.5,12.9,12.9,12.9,13.1,6.38,Declining,0.0
STU0308,1,11.0,5,6,150.0,6,67.2,18.2,19.0,28.3,23.6,17.4,6.46,Declining,1.0
STU0309,5,15.2,5,5,155.3,1,66.5,24.6,30.0,22.2,27.3,20.8,,Stable,1.0
STU0310,5,11.6,6,7,120.0,1,72.8,14.2,14.4,20.5,17.4,14.6,,Stable,0.0
STU0311,6,14.833333333333334,6,6,116.1,1,68.7,17.2,13.8,15.2,16.2,14.0,,Stable,0.0
STU0312,3,11.333333333333334,6,12,118.9,1,73.4,10.8,13.7,10.4,12.2,12.5,,Stable,1.0
STU0313,5,11.2,5,5,127.3,7,80.1,14.5,10.6,18.7,16.6,15.2,5.95,Improving,0.0
STU0314,5,13.4,6,8,113.7,3,67.9,13.1,18.8,16.4,17.6,18.3,5.27,Stable,1.0
STU0315,2,10.5,5,12,118.5,2,87.1,13.2,13.9,15.0,14.4,13.1,5.94,Declining,1.0
STU0316,5,16.2,5,5,146.7,3,68.4,19.9,18.6,13.5,19.2,19.7,5.98,Improving,1.0
STU0317,7,14.542857142857144,7,7,124.3,3,72.8,18.1,10.0,18.0,18.0,11.5,6.45,Declining,0.0
STU0318,7,13.694285714285714,7,7,137.8,2,77.0,10.8,5.0,22.4,16.6,12.4,4.48,Improving,0.0
STU0319,6,11.285714285714286,6,8,130.2,1,82.1,22.3,15.6,16.0,19.2,14.1,,Declining,1.0
STU0320,6,11.757142857142856,7,11,147.8,5,79.2,17.1,21.4,21.4,21.4,16.4,5.76,Stable,1.0
STU0321,0,0.0,3,3,150.0,1,63.9,4.9,3.3,0.0,4.1,8.7,,Improving,1.0
STU0322,7,13.058571428571428,8,8,100.0,6,78.6,19.1,17.8,14.0,18.5,14.7,5.9,Stable,1.0
STU0323,7,14.3,7,7,155.6,2,74.7,22.1,20.0,14.3,21.0,14.8,8.32,Declining,0.0
STU0324,5,11.8,10,15,117.4,5,80.2,14.9,12.0,22.9,18.9,11.3,4.86,Stable,1.0
STU0325,3,10.333333333333334,5,9,128.8,6,82.6,18.5,16.2,23.5,21.0,21.3,6.6,Stable,0.0
STU0326,6,10.571428571428571,6,7,117.5,1,84.8,15.0,18.7,13.2,16.8,7.2,,Stable,0.0
STU0327,6,13.333333333333334,7,7,120.4,1,50.3,14.1,14.7,16.2,15.4,13.3,,Improving,1.0
STU0328,6,11.857142857142858,6,10,130.9,8,62.5,15.6,17.8,23.2,20.5,13.0,5.74,Stable,0.0
STU0329,5,12.6,6,9,125.0,3,73.4,10.7,18.2,21.2,19.7,12.6,5.26,Stable,0.0
STU0330,5,14.0,5,11,136.8,5,47.2,6.6,6.4,12.7,9.6,5.9,6.8,Declining,0.0
STU0331,5,12.0,7,12,121.6,1,79.9,19.8,19.9,10.5,19.8,21.9,,Improving,0.0
STU0332,0,0.0,5,6,151.0,2,69.1,6.8,9.0,6.3,7.9,7.4,5.3,Declining,1.0
STU0333,6,12.0,6,7,103.5,4,60.7,15.3,18.4,19.3,18.8,18.7,4.9,Stable,1.0
STU0334,6,12.666666666666666,6,6,119.4,7,62.9,14.6,14.7,25.2,20.0,18.0,6.03,Improving,0.0
STU0335,6,12.166666666666666,6,6,134.4,2,62.0,14.0,11.5,16.6,15.3,12.3,6.58,Declining,0.0
STU0336,6,13.333333333333334,6,6,143.0,6,64.1,18.1,12.5,13.8,16.0,12.6,5.36,Declining,0.0
STU0337,7,15.0,7,8,110.0,5,65.8,15.4,10.6,27.5,21.4,13.6,6.01,Improving,0.0
STU0338,8,13.39125,8,8,132.5,1,68.8,18.0,14.6,21.2,19.6,17.5,,Stable,0.0
STU0339,5,12.166666666666666,6,9,114.7,2,67.0,16.0,16.0,13.0,16.0,10.8,7.67,Declining,0.0
STU0340,4,11.25,5,9,166.9,2,72.3,24.3,22.1,20.9,23.2,21.8,7.31,Improving,0.0
STU0341,4,12.0,5,13,125.9,3,58.0,6.0,8.7,15.3,12.0,5.9,4.17,Declining,1.0
STU0342,0,0.0,0,0,178.3,5,77.6,7.7,11.6,11.1,11.4,7.2,4.13,Improving,1.0
STU0343,6,12.833333333333334,6,7,117.0,3,67.4,9.8,4.4,18.5,14.2,5.0,6.87,Declining,1.0
STU0344,6,14.0,6,10,150.0,2,79.5,21.2,18.2,13.6,19.7,15.9,8.04,Declining,1.0
STU0345,4,13.0,5,5,130.0,5,71.9,16.1,13.3,13.1,14.7,19.0,7.21,Stable,0.0
STU0346,6,13.5,6,7,135.1,4,59.7,9.6,8.0,9.6,9.6,7.0,5.72,Declining,0.0
STU0347,13,10.692307692307692,16,24,110.0,4,54.2,12.0,7.7,13.9,13.0,13.9,6.99,Declining,0.0
STU0348,5,11.0,5,6,136.2,4,58.0,16.0,21.2,20.4,20.8,17.6,6.05,Stable,0.0
STU0349,6,13.0,6,8,116.0,2,53.7,6.1,3.9,14.5,10.3,1.1,5.15,Declining,1.0
STU0350,5,12.0,6,10,100.0,5,75.0,7.0,15.6,28.2,21.9,12.2,6.82,Declining,1.0
STU0351,4,12.6,6,9,116.3,3,80.3,16.7,17.1,14.4,16.9,11.1,5.58,Improving,0.0
STU0352,6,13.666666666666666,6,6,134.0,3,60.2,9.2,11.6,16.4,14.0,13.2,8.34,Declining,1.0
STU0353,0,0.0,0,0,124.2,1,47.5,7.8,9.8,4.7,8.8,6.4,,Improving,1.0
STU0354,6,14.2,7,7,134.5,4,64.5,24.9,26.6,28.0,27.3,26.4,6.94,Improving,0.0
STU0355,5,11.0,6,10,120.7,4,70.3,15.3,21.2,24.1,22.6,22.2,8.0,Stable,1.0
STU0356,6,15.0,6,7,127.1,3,84.3,22.6,18.9,18.6,20.8,12.5,4.9,Stable,0.0
STU0357,6,12.585714285714284,7,9,133.0,7,68.7,15.9,14.6,27.6,21.8,12.6,6.48,Improving,1.0
STU0358,0,0.0,5,0,128.2,6,55.6,13.1,9.9,7.1,11.5,5.1,3.21,Stable,0.0
STU0359,0,0.0,6,6,130.0,1,65.1,2.1,0.2,10.1,6.1,8.9,,Improving,1.0
STU0360,0,0.0,6,0,172.0,5,62.5,0.0,1.6,14.4,8.0,0.0,3.07,Stable,1.0
STU0361,6,11.666666666666666,6,7,128.5,3,63.0,14.1,20.6,11.2,17.4,11.0,5.53,Declining,0.0
STU0362,3,12.666666666666666,6,13,128.5,8,72.7,22.4,19.6,22.0,22.2,27.0,6.09,Stable,1.0
STU0363,3,10.333333333333334,5,10,112.0,2,62.3,16.6,23.7,5.8,20.2,15.4,6.05,Stable,1.0
STU0364,8,13.5,11,18,142.5,2,74.5,12.7,21.2,21.4,21.3,9.7,6.79,Stable,0.0
STU0365,5,13.98,7,8,133.0,3,76.8,17.1,25.9,14.6,21.5,15.2,4.11,Improving,1.0
STU0366,6,16.153846153846153,6,13,106.0,2,66.5,23.6,30.0,26.6,28.3,24.9,7.07,Improving,0.0
STU0367,6,14.033333333333331,7,7,125.5,5,71.3,14.0,22.8,21.2,22.0,16.9,5.68,Stable,0.0
STU0368,1,11.0,5,8,131.2,4,62.9,22.0,23.1,22.1,22.6,16.2,4.92,Improving,0.0
STU0369,7,13.857142857142858,7,8,112.9,2,77.6,13.8,15.6,21.9,18.8,12.2,6.3,Declining,1.0
STU0370,7,13.414285714285716,8,8,124.8,4,83.3,22.0,23.3,21.9,22.6,20.8,5.99,Stable,0.0
STU0371,11,13.545454545454543,11,11,140.9,7,80.8,21.4,21.5,19.8,21.4,24.6,5.45,Improving,0.0
STU0372,4,11.25,5,11,148.0,6,73.1,14.9,14.9,18.8,16.8,15.6,6.94,Declining,1.0
STU0373,6,13.833333333333334,6,6,148.4,4,86.2,17.2,20.2,16.0,18.7,15.6,6.15,Declining,0.0
STU0374,5,12.0,5,8,129.7,2,65.7,20.8,18.5,18.9,19.8,17.1,6.78,Declining,1.0
STU0375,0,0.0,6,0,128.2,2,45.3,7.6,4.3,7.7,7.6,8.1,3.12,Improving,1.0
STU0376,10,11.9,11,14,104.0,7,51.1,21.6,22.6,19.4,22.1,26.8,7.96,Stable,0.0
STU0377,0,0.0,5,5,119.9,5,52.8,0.0,2.0,0.0,1.0,0.0,3.37,Declining,1.0
STU0378,7,15.135714285714286,7,7,141.0,4,60.6,16.0,14.6,10.4,15.3,18.0,5.59,Declining,1.0
STU0379,7,12.285714285714286,7,7,116.6,7,80.4,19.6,16.5,6.2,18.0,15.8,6.67,Stable,0.0
STU0380,5,12.666666666666666,6,16,140.0,1,52.4,14.3,13.5,15.2,14.8,7.0,,Stable,0.0
STU0381,5,12.74,7,13,140.0,5,66.6,17.4,20.2,20.7,20.4,10.5,6.03,Declining,1.0
STU0382,6,13.25,7,8,100.0,2,78.8,15.4,13.6,6.3,14.5,18.9,7.62,Declining,0.0
STU0383,3,10.333333333333334,6,13,121.0,1,51.2,6.4,13.5,12.5,13.0,14.4,,Improving,0.0
STU0384,6,13.428571428571429,6,7,117.0,3,70.1,11.3,14.2,14.1,14.2,9.7,4.76,Stable,1.0
STU0385,9,12.555555555555555,11,19,140.2,3,63.0,11.3,11.6,9.6,11.4,10.1,6.53,Declining,0.0
STU0386,6,11.5,6,8,129.3,8,67.0,22.1,23.6,16.3,22.8,13.3,6.21,Stable,0.0
STU0387,6,13.666666666666666,6,6,145.3,3,81.1,21.6,16.0,25.3,23.5,20.2,7.94,Stable,0.0
STU0388,11,11.272727272727272,14,16,146.2,6,85.2,14.2,15.3,14.9,15.1,14.3,6.81,Declining,1.0
STU0389,5,13.166666666666666,6,10,122.5,6,72.8,24.2,25.4,21.2,24.8,16.2,4.98,Improving,0.0
STU0390,6,14.666666666666666,6,6,156.1,5,63.2,13.0,17.8,18.8,18.3,15.1,4.97,Improving,0.0
STU0391,4,12.75,6,11,140.0,7,58.4,10.2,6.2,8.1,9.1,2.4,4.5,Stable,1.0
STU0392,5,11.2,7,11,140.0,3,76.4,18.6,12.1,22.1,20.4,16.2,6.66,Improving,0.0
STU0393,5,13.0,6,8,128.4,3,60.2,5.9,5.7,15.6,10.8,2.5,5.56,Declining,1.0
STU0394,2,10.5,5,8,115.0,2,65.9,12.0,17.4,14.6,16.0,14.7,5.21,Improving,0.0
STU0395,6,14.857142857142858,6,7,158.7,2,75.7,17.4,18.1,30.0,24.0,14.6,7.6,Declining,1.0
STU0396,7,12.86,8,11,124.5,7,71.5,16.7,12.0,22.4,19.5,4.8,6.27,Stable,1.0
STU0397,11,11.727272727272728,11,12,111.9,4,65.8,18.8,10.3,11.1,15.0,17.5,6.21,Declining,0.0
STU0398,6,13.142857142857142,6,11,150.0,3,58.1,16.9,14.0,17.2,17.0,18.6,5.69,Improving,0.0
STU0399,5,11.8,6,6,114.2,2,75.5,14.4,9.1,27.6,21.0,9.3,6.85,Stable,1.0
STU0400,3,10.666666666666666,5,10,96.0,4,70.7,14.3,19.8,9.8,17.0,15.8,5.64,Stable,0.0
STU0401,5,11.6,6,9,128.9,5,53.0,15.2,18.5,17.4,18.0,17.0,4.8,Stable,1.0
STU0402,3,10.333333333333334,6,13,121.7,2,70.8,13.2,7.9,20.3,16.8,11.7,5.15,Stable,0.0
STU0403,4,12.25,6,11,114.8,6,81.6,16.2,16.9,21.1,19.0,21.7,6.75,Stable,0.0
STU0404,6,12.0,6,6,127.0,5,74.5,21.7,21.8,22.4,22.1,20.7,4.73,Improving,0.0
STU0405,7,14.731428571428571,8,8,131.3,6,72.7,18.9,13.0,23.3,21.1,13.9,7.17,Declining,1.0
STU0406,0,0.0,0,0,137.1,2,46.3,3.5,2.8,7.2,5.4,4.4,3.32,Declining,1.0
STU0407,13,13.615384615384617,13,14,120.0,5,76.0,9.5,10.8,13.8,12.3,9.0,5.57,Stable,0.0
STU0408,5,15.8,5,5,139.0,1,80.5,13.3,13.9,21.7,17.8,9.7,,Stable,1.0
STU0409,6,14.666666666666666,6,6,129.1,3,66.7,10.1,4.9,11.1,10.6,11.9,4.96,Stable,0.0
STU0410,0,0.0,5,5,128.2,5,50.4,3.5,7.1,4.4,5.8,6.3,3.67,Declining,1.0
STU0411,7,14.654285714285717,8,8,120.8,5,57.9,10.8,15.2,22.1,18.6,5.2,4.52,Declining,1.0
STU0412,7,12.401428571428571,8,8,135.8,2,67.2,12.1,20.3,12.8,16.6,11.8,6.3,Declining,0.0
STU0413,7,11.5875,7,8,118.9,7,71.7,10.6,8.8,22.1,16.4,12.1,7.26,Declining,0.0
STU0414,5,14.0,5,5,140.0,1,78.0,14.2,12.2,20.0,17.1,7.3,,Declining,0.0
STU0415,6,12.333333333333334,6,9,127.1,4,70.9,17.0,14.2,16.4,16.7,11.5,5.72,Stable,0.0
STU0416,5,14.0,5,5,137.0,8,88.9,22.4,23.0,12.5,22.7,30.0,7.64,Improving,0.0
STU0417,6,15.23076923076923,6,13,127.4,4,72.6,14.6,14.1,29.7,22.2,13.0,6.68,Stable,0.0
STU0418,5,11.6,6,9,97.0,6,83.6,16.7,17.3,18.4,17.8,19.7,6.56,Stable,0.0
STU0419,6,11.6,7,7,126.3,4,63.3,6.4,2.8,3.2,4.8,11.0,4.36,Declining,1.0
STU0420,0,0.0,7,0,127.5,6,70.2,2.6,7.0,14.2,10.6,1.4,3.71,Declining,1.0
STU0421,7,12.901428571428571,7,7,126.6,5,83.6,13.4,11.0,16.8,15.1,12.8,6.52,Declining,0.0
STU0422,7,14.142857142857142,7,9,120.0,5,66.9,19.0,17.0,13.5,18.0,23.8,5.29,Improving,1.0
STU0423,0,0.0,6,0,140.0,2,68.7,1.8,10.5,11.8,11.2,7.0,3.14,Improving,0.0
STU0424,8,13.25375,8,8,131.5,6,72.0,9.8,3.5,1.8,6.6,15.6,4.19,Stable,1.0
STU0425,7,13.785714285714286,7,7,112.2,2,60.4,13.6,13.0,12.4,13.3,10.0,6.22,Declining,1.0
STU0426,6,13.916666666666666,7,7,150.5,8,70.0,16.6,10.0,16.5,16.6,19.4,5.18,Improving,0.0
STU0427,6,13.5,6,8,121.0,2,85.0,13.9,15.1,22.5,18.8,14.1,7.98,Declining,1.0
STU0428,3,11.333333333333334,5,8,112.2,2,81.9,24.9,26.7,30.0,28.4,21.7,5.8,Improving,0.0
STU0429,0,0.0,5,8,129.4,7,42.5,2.9,6.3,5.3,5.8,6.1,3.92,Declining,1.0
STU0430,5,11.5,6,10,114.4,2,68.7,14.9,14.4,18.9,16.9,13.2,6.51,Declining,0.0
STU0431,7,12.082857142857142,8,8,120.3,3,68.5,10.9,19.1,28.1,23.6,13.4,4.5,Improving,0.0
STU0432,6,11.833333333333334,6,8,120.0,5,67.1,17.3,17.5,18.4,18.0,17.8,5.61,Stable,0.0
STU0433,5,13.4,5,6,114.5,1,91.1,19.6,20.3,20.6,20.5,11.2,,Improving,1.0
STU0434,0,0.0,7,7,127.8,1,54.1,11.0,13.4,3.2,12.2,6.9,,Improving,1.0
STU0435,5,14.2,6,7,124.6,4,75.2,14.6,4.7,26.7,20.6,12.7,5.56,Improving,1.0
STU0436,7,13.814285714285717,8,8,130.3,2,81.8,19.7,16.7,15.1,18.2,20.2,6.52,Improving,0.0
STU0437,4,11.25,6,10,118.2,2,62.6,14.4,8.3,15.5,15.0,11.7,4.65,Stable,1.0
STU0438,6,14.5,6,6,118.8,1,77.4,17.6,12.9,17.5,17.6,14.8,,Improving,0.0
STU0439,0,0.0,6,0,133.0,3,37.9,4.1,11.7,8.1,9.9,8.1,4.24,Stable,0.0
STU0440,6,11.3,7,7,129.0,2,67.7,14.7,12.2,15.2,15.0,16.3,6.66,Stable,0.0
STU0441,0,0.0,2,2,100.0,1,61.4,7.9,14.7,9.6,12.1,3.9,,Improving,0.0
STU0442,1,12.0,5,11,120.7,5,82.6,17.6,10.9,24.3,21.0,11.1,6.59,Declining,0.0
STU0443,7,12.3,8,9,132.5,5,66.5,23.1,18.2,30.0,26.6,18.4,6.99,Improving,0.0
STU0444,7,12.694285714285714,8,8,120.3,1,68.5,19.1,20.7,20.2,20.4,19.2,,Improving,0.0
STU0445,4,11.0,5,5,114.6,2,71.1,11.7,9.7,11.9,11.8,2.2,4.83,Declining,1.0
STU0446,6,13.0,6,6,116.5,7,59.4,1.2,8.2,7.8,8.0,0.6,6.04,Declining,1.0
STU0447,7,14.4125,7,8,127.8,4,75.5,12.3,12.6,30.0,21.3,12.6,7.76,Declining,0.0
STU0448,7,12.92875,7,8,129.9,3,79.1,13.5,13.8,17.5,15.6,16.7,4.7,Improving,0.0
STU0449,6,13.333333333333334,6,6,118.9,3,70.7,13.1,12.5,23.6,18.4,11.1,5.81,Improving,0.0
STU0450,5,12.8,6,8,114.3,2,53.6,18.6,15.4,21.3,20.0,13.1,6.69,Stable,1.0
STU0451,7,14.402857142857142,8,8,114.8,6,60.4,10.2,13.0,26.8,19.9,13.4,5.14,Improving,0.0
STU0452,7,13.381428571428572,8,8,123.0,7,73.7,14.5,19.6,17.8,18.7,14.8,7.15,Stable,0.0
STU0453,7,14.13125,7,8,122.1,7,63.8,18.7,16.6,16.9,17.8,20.3,9.19,Declining,1.0
STU0454,5,11.714285714285714,5,11,123.7,2,74.9,23.9,20.1,30.0,27.0,19.4,7.34,Stable,0.0
STU0455,5,11.8,5,5,132.4,2,58.1,12.3,10.2,20.2,16.2,6.8,5.14,Declining,0.0
STU0456,6,11.166666666666666,6,9,114.8,2,84.1,16.0,20.6,19.7,20.2,21.8,5.94,Improving,1.0
STU0457,0,0.0,6,7,130.0,2,78.8,9.1,12.1,18.3,15.2,13.9,5.22,Stable,0.0
STU0458,5,13.6,6,9,122.3,3,58.5,17.1,9.5,18.1,17.6,8.6,5.68,Stable,0.0
STU0459,12,13.846153846153848,12,14,152.4,5,81.9,23.6,14.8,29.5,26.6,19.5,7.75,Stable,0.0
STU0460,6,12.5,6,7,120.1,2,61.8,14.6,9.5,17.4,16.0,10.3,5.23,Stable,0.0
STU0461,5,16.4,5,5,155.1,7,75.6,12.2,14.2,23.8,19.0,15.6,6.47,Stable,0.0
STU0462,11,13.818181818181818,11,11,124.5,1,88.2,14.6,15.8,20.2,18.0,11.0,,Improving,1.0
STU0463,5,10.6,6,8,126.9,1,58.3,10.0,13.0,11.3,12.2,13.6,,Improving,0.0
STU0464,5,10.2,5,8,153.2,7,60.0,11.4,10.1,11.7,11.6,14.1,2.45,Improving,1.0
STU0465,5,10.6,6,11,129.8,5,56.1,8.2,12.8,11.4,12.1,6.3,4.8,Declining,0.0
STU0466,9,11.444444444444445,10,10,135.0,3,81.1,19.7,20.5,20.1,20.3,18.3,6.28,Stable,0.0
STU0467,5,14.333333333333334,6,9,131.3,4,42.4,15.5,14.9,15.6,15.6,18.7,7.09,Declining,0.0
STU0468,16,13.0,16,18,125.2,2,80.8,19.2,21.8,26.5,24.2,16.2,9.57,Declining,0.0
STU0469,8,13.31,8,9,141.3,2,78.3,17.6,10.9,22.1,19.8,11.6,7.26,Declining,0.0
STU0470,5,10.571428571428571,6,10,117.1,4,58.1,19.1,16.9,16.5,18.0,18.1,5.58,Stable,1.0
STU0471,7,13.487142857142857,8,8,126.5,3,81.8,19.6,15.9,20.5,20.0,15.8,6.59,Stable,0.0
STU0472,6,12.333333333333334,6,6,120.1,5,79.6,18.2,17.7,14.8,18.0,10.3,6.02,Stable,1.0
STU0473,6,11.875,6,11,128.4,2,56.9,9.8,2.5,12.8,11.3,5.4,5.65,Stable,1.0
