student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,attendance_percentage,ct1_score,ct2_score,assignment_average,quiz_average,lms_login_frequency,lms_resource_access,late_submission_count,academic_trend,academic_risk
STU0237,5,13.4,6,8,141.7,70.0,47.2,67.0,66.6,47.9,5.3,54.7,3,Stable,0.0
STU0238,6,11.333333333333334,6,9,119.7,59.1,27.0,37.6,60.3,43.8,3.7,70.2,3,Declining,0.0
STU0239,4,13.5,5,14,122.5,67.2,42.6,54.6,65.5,33.0,2.9,72.4,5,Declining,1.0
STU0240,3,11.75,6,11,140.0,66.4,65.7,44.5,52.3,65.9,3.2,45.6,3,Declining,1.0
STU0241,6,12.471428571428572,7,10,119.4,70.3,63.0,67.2,61.5,62.0,4.1,45.0,6,Improving,
STU0242,11,12.909090909090908,17,19,155.0,71.0,49.6,51.6,79.2,75.1,6.3,63.9,3,Stable,
STU0243,5,11.6,5,5,119.1,72.4,40.9,53.6,50.3,47.6,4.5,61.8,4,Declining,0.0
STU0244,0,0.0,5,5,122.7,45.4,46.1,39.8,45.4,44.6,3.5,31.6,4,Declining,1.0
STU0245,9,12.9,10,13,117.9,67.6,31.9,60.9,52.0,47.0,4.2,41.0,4,Stable,0.0
STU0246,8,13.22,8,8,130.0,82.1,61.3,48.4,67.9,49.0,3.9,69.9,6,Declining,0.0
STU0247,7,13.151428571428571,8,8,120.0,64.3,31.3,60.6,40.0,79.6,6.3,60.2,3,Stable,0.0
STU0248,3,12.75,6,13,130.0,67.1,69.9,53.5,51.1,47.7,3.5,76.6,3,Stable,1.0
STU0249,6,11.333333333333334,6,8,116.8,57.6,58.7,58.0,64.7,64.2,3.1,39.9,4,Declining,0.0
STU0250,6,13.25,6,10,123.4,84.1,30.6,74.6,54.8,57.6,3.2,57.2,4,Stable,0.0
STU0251,5,12.4,6,7,125.4,67.8,46.2,55.1,36.6,35.9,4.1,57.5,3,Declining,
STU0252,6,15.0,6,6,127.2,57.3,57.4,44.7,49.4,53.8,2.8,51.5,5,Stable,1.0
STU0253,5,14.4,5,6,103.4,75.2,28.4,78.8,49.0,58.6,4.1,38.8,6,Declining,0.0
STU0254,1,11.0,6,12,123.2,54.3,46.3,61.6,66.8,57.6,3.5,50.0,5,Stable,
STU0255,5,12.4,5,8,124.1,71.1,56.7,61.7,62.5,31.4,4.5,44.7,3,Stable,0.0
STU0256,1,16.0,7,13,99.5,74.0,26.3,52.0,63.8,41.5,1.7,52.0,3,Declining,1.0
STU0257,5,13.571428571428571,5,10,124.9,82.6,61.1,64.0,43.4,57.7,1.5,53.5,8,Declining,0.0
STU0258,6,11.833333333333334,6,6,110.8,67.4,49.5,29.3,54.7,41.6,3.2,35.4,4,Declining,
STU0259,5,11.666666666666666,6,8,118.9,65.6,61.3,71.8,69.6,66.9,3.5,43.8,5,Stable,0.0
STU0260,6,11.833333333333334,10,16,118.8,50.4,49.7,66.2,65.0,53.6,2.6,47.2,2,Declining,1.0
STU0261,6,11.166666666666666,6,8,137.0,61.8,38.0,51.6,49.4,58.5,2.1,52.0,3,Declining,0.0
STU0262,0,0.0,6,0,100.0,49.3,21.1,48.5,48.4,53.5,2.5,37.1,8,Declining,1.0
STU0263,8,11.75,12,17,120.0,66.4,50.5,64.7,44.8,41.4,3.8,60.5,3,Stable,1.0
STU0264,6,14.0,6,7,122.8,62.8,50.7,43.8,47.9,60.3,5.0,67.0,3,Declining,0.0
STU0265,6,12.833333333333334,6,6,121.6,72.5,64.6,56.9,36.6,55.3,2.2,54.7,5,Stable,0.0
STU0266,4,12.25,6,11,149.2,60.7,47.0,57.8,53.0,54.3,3.6,80.4,3,Declining,0.0
STU0267,7,14.828571428571427,8,8,140.0,71.9,35.9,56.0,64.3,53.6,6.2,62.0,5,Declining,0.0
STU0268,5,11.4,6,7,133.4,64.0,44.4,50.3,44.1,53.8,3.3,29.9,3,Declining,0.0
STU0269,6,13.0,6,6,126.2,61.3,33.6,65.8,54.6,18.7,3.2,46.8,4,Declining,0.0
STU0270,7,13.671428571428573,8,8,127.8,61.7,57.9,58.8,48.7,70.4,5.2,100.0,5,Stable,0.0
STU0271,6,12.666666666666666,6,9,150.0,68.3,59.1,77.6,49.8,37.9,5.4,32.7,3,Declining,0.0
STU0272,2,10.0,5,10,113.7,73.7,55.6,41.7,40.3,70.1,2.5,52.6,3,Declining,1.0
STU0273,5,13.5,5,10,117.8,60.5,48.5,60.0,68.1,42.6,3.2,86.7,3,Stable,0.0
STU0274,7,12.67,7,8,136.7,67.3,44.4,44.8,49.4,42.7,5.0,35.4,3,Stable,0.0
STU0275,6,14.5,6,8,144.7,71.2,47.4,64.6,54.4,60.1,4.4,78.5,3,Declining,0.0
STU0276,7,13.685714285714283,7,7,139.8,67.2,52.4,43.2,51.7,58.5,4.4,78.5,4,Stable,0.0
STU0277,5,11.0,6,8,113.7,50.7,43.6,56.2,56.7,57.1,3.9,45.6,4,Declining,1.0
STU0278,7,11.555555555555555,9,16,140.0,70.9,72.4,70.3,81.5,59.2,4.0,26.1,5,Stable,1.0
STU0279,7,13.79714285714286,7,7,142.3,55.4,49.2,57.2,84.9,53.7,5.3,64.3,3,Stable,
STU0280,7,14.00375,7,8,119.6,55.7,52.7,45.1,55.1,51.3,5.8,54.2,4,Stable,0.0
STU0281,4,12.0,5,8,123.7,54.3,40.7,64.0,57.7,58.7,2.4,47.1,6,Stable,0.0
STU0282,5,14.166666666666666,6,9,143.0,65.4,43.8,59.8,65.7,46.0,5.0,63.7,5,Declining,0.0
STU0283,5,14.0,5,5,100.1,58.5,36.5,53.7,68.0,55.1,3.8,52.9,6,Declining,0.0
STU0284,5,13.8,6,7,119.4,54.8,39.5,43.3,61.9,33.4,2.3,29.1,4,Stable,0.0
STU0285,5,12.8,6,8,122.1,68.8,73.7,34.9,66.0,56.2,2.7,50.2,5,Declining,0.0
STU0286,6,12.166666666666666,6,6,100.0,65.6,57.8,81.3,59.1,54.3,3.3,57.4,4,Declining,0.0
STU0287,6,12.5,6,8,113.9,72.3,47.8,47.9,49.2,53.2,5.1,60.2,2,Stable,
STU0288,4,12.0,6,9,101.0,59.0,41.9,40.9,64.7,72.3,2.4,69.3,5,Stable,0.0
STU0289,6,10.833333333333334,6,8,111.8,64.8,65.3,57.2,55.6,70.3,1.6,21.8,5,Declining,0.0
STU0290,8,13.385,8,8,140.0,74.3,44.3,45.1,61.0,67.0,3.8,71.2,4,Stable,0.0
STU0291,6,15.666666666666666,6,14,124.4,58.1,34.9,64.3,45.1,67.7,3.7,51.7,2,Improving,0.0
STU0292,6,14.333333333333334,6,9,150.0,62.0,59.2,72.7,49.3,56.5,5.3,57.8,6,Improving,0.0
STU0293,6,11.428571428571429,6,10,140.0,73.8,40.1,41.5,51.1,56.8,4.1,65.0,5,Stable,
STU0294,6,11.666666666666666,6,9,116.0,66.0,35.9,50.7,60.3,58.4,4.7,40.6,3,Stable,0.0
STU0295,5,12.0,6,9,135.6,64.3,37.6,58.9,72.4,59.9,3.3,45.5,6,Stable,1.0
STU0296,7,14.725714285714288,8,8,121.0,67.7,59.5,42.9,65.7,57.1,2.7,64.8,6,Stable,0.0
STU0297,6,14.166666666666666,6,6,118.7,76.7,51.7,45.0,54.6,61.2,5.6,45.3,4,Stable,0.0
STU0298,6,11.571428571428571,6,10,125.7,65.7,39.5,52.9,45.2,54.0,3.1,57.1,3,Stable,0.0
STU0299,7,12.5,7,7,107.1,67.1,58.2,79.1,68.6,59.4,4.7,37.5,5,Declining,0.0
STU0300,8,12.86,8,10,125.5,67.6,44.2,46.9,60.7,66.9,3.7,74.0,4,Stable,0.0
STU0301,6,12.25,6,10,127.0,53.3,32.3,51.5,23.6,45.9,4.7,64.1,8,Stable,0.0
STU0302,4,12.0,5,7,113.5,68.7,33.8,82.3,63.9,53.1,4.0,38.2,3,Stable,0.0
STU0303,7,15.116666666666667,7,9,154.4,61.8,55.3,67.6,62.1,57.6,4.4,73.3,6,Stable,0.0
STU0304,2,12.5,5,6,122.0,53.6,38.7,30.7,30.6,38.0,3.9,54.0,4,Declining,1.0
STU0305,0,0.0,6,11,128.0,42.1,37.9,36.8,48.2,56.2,1.9,18.1,5,Declining,1.0
STU0306,4,11.0,6,8,115.5,51.9,62.2,58.9,53.7,41.0,1.5,59.0,3,Declining,
STU0307,6,11.875,6,8,117.2,47.7,43.7,71.7,41.8,70.4,4.2,62.7,4,Declining,0.0
STU0308,1,11.0,5,6,150.0,54.1,77.9,65.7,70.6,32.1,4.6,21.1,3,Stable,1.0
STU0309,5,15.2,5,5,155.3,63.4,56.1,62.5,60.7,36.6,3.9,17.5,4,Declining,0.0
STU0310,5,11.6,6,7,120.0,73.5,47.9,61.7,49.1,48.0,3.3,44.2,2,Declining,1.0
STU0311,6,14.833333333333334,6,6,116.1,67.8,37.5,40.9,49.1,60.0,4.4,43.8,1,Stable,0.0
STU0312,3,11.333333333333334,6,12,118.9,66.3,44.7,43.5,50.9,55.6,4.7,58.2,4,Declining,1.0
STU0313,5,11.2,5,5,127.3,74.9,46.4,36.9,51.7,67.0,3.3,39.4,6,Declining,0.0
STU0314,5,13.4,6,8,113.7,43.3,60.8,67.1,61.1,44.4,2.1,43.5,5,Stable,0.0
STU0315,2,10.5,5,12,118.5,66.3,40.1,54.8,49.0,60.6,3.6,73.8,4,Declining,1.0
STU0316,5,16.2,5,5,146.7,69.9,58.8,57.9,52.9,35.5,4.5,73.9,8,Stable,0.0
STU0317,7,14.542857142857144,7,7,124.3,74.4,54.7,75.8,59.2,44.4,4.3,33.0,0,Stable,0.0
STU0318,7,13.694285714285714,7,7,137.8,53.0,65.2,63.0,52.6,52.1,3.5,75.2,4,Declining,0.0
STU0319,6,11.285714285714286,6,8,130.2,60.9,63.5,67.5,53.4,39.6,4.2,74.9,3,Stable,0.0
STU0320,6,11.757142857142856,7,11,147.8,58.7,55.7,63.7,69.1,60.1,3.6,50.4,4,Stable,
STU0321,0,0.0,3,3,150.0,45.0,44.6,48.7,36.1,30.6,1.5,25.0,5,Declining,1.0
STU0322,7,13.058571428571428,8,8,100.0,85.6,66.6,43.6,54.9,67.0,3.7,26.1,3,Stable,0.0
STU0323,7,14.3,7,7,155.6,63.2,60.5,68.7,49.3,66.2,4.3,35.5,4,Declining,0.0
STU0324,5,11.8,10,15,117.4,73.4,54.8,60.1,65.7,45.2,4.2,50.5,4,Declining,0.0
STU0325,3,10.333333333333334,5,9,128.8,69.0,52.5,45.7,34.3,45.5,2.8,40.0,3,Stable,
STU0326,6,10.571428571428571,6,7,117.5,53.5,69.4,61.3,45.1,51.0,3.9,45.3,2,Stable,0.0
STU0327,6,13.333333333333334,7,7,120.4,62.4,53.7,70.8,62.6,70.5,4.4,58.8,5,Stable,0.0
STU0328,6,11.857142857142858,6,10,130.9,66.5,60.3,53.4,53.2,42.2,4.5,79.1,4,Stable,0.0
STU0329,5,12.6,6,9,125.0,69.0,43.1,45.2,63.2,24.6,4.4,43.1,2,Declining,
STU0330,5,14.0,5,11,136.8,69.4,70.7,47.2,53.8,49.4,5.5,45.0,1,Stable,
STU0331,5,12.0,7,12,121.6,79.8,56.5,37.4,47.6,42.0,4.6,49.8,5,Declining,
STU0332,0,0.0,5,6,151.0,62.9,31.8,36.9,39.6,20.5,4.5,27.6,5,Declining,1.0
STU0333,6,12.0,6,7,103.5,71.1,50.4,61.3,41.5,52.7,5.0,77.4,4,Declining,0.0
STU0334,6,12.666666666666666,6,6,119.4,73.9,49.0,75.5,46.6,39.5,5.1,49.6,8,Stable,0.0
STU0335,6,12.166666666666666,6,6,134.4,76.7,51.3,44.6,63.6,57.2,2.3,65.6,5,Declining,0.0
STU0336,6,13.333333333333334,6,6,143.0,61.5,54.7,59.5,52.7,39.6,4.8,92.1,4,Stable,0.0
STU0337,7,15.0,7,8,110.0,55.5,52.4,58.0,57.3,91.9,5.2,82.8,1,Stable,0.0
STU0338,8,13.39125,8,8,132.5,63.0,35.2,57.2,58.4,68.7,4.1,53.3,6,Declining,0.0
STU0339,5,12.166666666666666,6,9,114.7,54.6,72.1,35.5,38.4,44.0,1.3,44.4,4,Stable,0.0
STU0340,4,11.25,5,9,166.9,56.6,52.4,40.1,37.0,42.0,0.8,34.9,8,Declining,0.0
STU0341,4,12.0,5,13,125.9,66.1,53.7,75.2,57.5,50.1,3.4,52.5,3,Stable,
STU0342,0,0.0,0,0,178.3,50.6,34.4,50.1,35.9,46.8,1.4,6.7,4,Declining,1.0
STU0343,6,12.833333333333334,6,7,117.0,71.5,62.8,58.3,52.9,48.4,2.1,86.5,6,Stable,0.0
STU0344,6,14.0,6,10,150.0,69.7,54.0,61.9,62.5,41.2,4.5,46.7,4,Stable,0.0
STU0345,4,13.0,5,5,130.0,68.0,46.3,62.0,44.0,34.6,2.3,51.0,6,Declining,
STU0346,6,13.5,6,7,135.1,56.6,49.5,50.1,49.9,54.1,1.9,57.8,2,Declining,0.0
STU0347,13,10.692307692307692,16,24,110.0,63.8,73.8,56.9,57.6,51.5,7.1,44.1,1,Stable,
STU0348,5,11.0,5,6,136.2,49.3,51.8,45.0,56.2,54.8,4.2,64.6,3,Declining,0.0
STU0349,6,13.0,6,8,116.0,71.0,51.8,57.3,51.7,28.6,3.4,60.4,0,Declining,0.0
STU0350,5,12.0,6,10,100.0,80.9,45.6,40.0,47.8,58.5,2.1,47.4,3,Stable,
STU0351,4,12.6,6,9,116.3,66.6,46.5,45.4,70.6,48.5,2.6,56.5,1,Declining,1.0
STU0352,6,13.666666666666666,6,6,134.0,68.8,65.5,61.6,56.0,33.3,3.2,52.5,4,Stable,0.0
STU0353,0,0.0,0,0,124.2,50.7,24.0,33.8,46.5,42.3,1.3,30.2,6,Declining,1.0
STU0354,6,14.2,7,7,134.5,65.3,61.1,35.1,38.0,60.9,3.6,44.5,3,Stable,0.0
STU0355,5,11.0,6,10,120.7,75.2,58.5,48.5,40.5,42.3,2.3,52.2,5,Stable,1.0
STU0356,6,15.0,6,7,127.1,68.2,56.3,63.3,62.5,63.3,3.0,61.7,4,Declining,0.0
STU0357,6,12.585714285714284,7,9,133.0,71.5,49.8,56.4,52.7,37.5,1.8,40.7,6,Declining,0.0
STU0358,0,0.0,5,0,128.2,65.4,17.2,17.7,36.1,10.5,0.0,34.7,9,Declining,1.0
STU0359,0,0.0,6,6,130.0,64.4,43.9,51.3,31.3,36.8,0.3,2.7,6,Declining,
STU0360,0,0.0,6,0,172.0,55.3,15.9,35.0,49.7,27.4,1.3,49.0,7,Declining,1.0
STU0361,6,11.666666666666666,6,7,128.5,66.5,53.0,58.0,60.7,38.0,3.4,33.3,5,Declining,0.0
STU0362,3,12.666666666666666,6,13,128.5,62.0,50.7,65.7,52.8,59.0,4.2,24.7,7,Declining,1.0
STU0363,3,10.333333333333334,5,10,112.0,67.5,56.9,49.2,53.8,52.4,3.9,39.8,2,Stable,
STU0364,8,13.5,11,18,142.5,65.6,45.1,36.0,55.5,77.2,5.1,61.7,3,Stable,0.0
STU0365,5,13.98,7,8,133.0,69.3,40.9,76.3,48.4,59.1,3.5,48.9,2,Declining,
STU0366,6,16.153846153846153,6,13,106.0,77.1,62.0,32.1,53.1,63.9,5.1,70.2,3,Stable,0.0
STU0367,6,14.033333333333331,7,7,125.5,53.5,50.9,52.0,63.6,44.3,1.4,50.8,3,Stable,0.0
STU0368,1,11.0,5,8,131.2,47.6,22.0,64.8,46.0,22.8,4.0,42.5,3,Declining,
STU0369,7,13.857142857142858,7,8,112.9,67.2,53.7,48.5,57.3,79.3,4.0,53.7,5,Stable,0.0
STU0370,7,13.414285714285716,8,8,124.8,72.7,75.1,48.8,52.1,61.1,5.2,80.9,5,Stable,1.0
STU0371,11,13.545454545454543,11,11,140.9,72.3,64.1,57.9,69.4,78.2,1.3,54.5,3,Stable,0.0
STU0372,4,11.25,5,11,148.0,55.0,35.3,50.3,46.4,37.4,4.7,87.8,5,Declining,
STU0373,6,13.833333333333334,6,6,148.4,74.0,58.3,45.3,70.9,66.5,2.0,84.1,7,Stable,0.0
STU0374,5,12.0,5,8,129.7,80.6,62.3,45.9,48.1,56.0,5.1,33.8,5,Declining,0.0
STU0375,0,0.0,6,0,128.2,48.1,14.3,50.9,34.3,50.7,1.0,44.8,4,Declining,1.0
STU0376,10,11.9,11,14,104.0,63.0,52.2,52.3,78.4,64.3,4.8,49.2,3,Stable,
STU0377,0,0.0,5,5,119.9,55.7,51.3,44.8,30.0,36.0,2.0,34.1,5,Declining,1.0
STU0378,7,15.135714285714286,7,7,141.0,67.2,36.4,46.8,57.2,59.8,5.4,33.3,6,Improving,0.0
STU0379,7,12.285714285714286,7,7,116.6,76.2,49.0,72.0,65.5,50.0,4.1,52.8,3,Declining,
STU0380,5,12.666666666666666,6,16,140.0,68.8,49.7,66.5,39.9,64.2,5.8,95.9,3,Stable,
STU0381,5,12.74,7,13,140.0,63.9,46.9,53.8,57.6,44.2,3.0,41.9,2,Stable,1.0
STU0382,6,13.25,7,8,100.0,61.9,69.0,63.1,40.1,45.9,2.7,65.8,3,Stable,
STU0383,3,10.333333333333334,6,13,121.0,51.6,62.8,69.4,52.1,48.4,2.7,50.8,4,Declining,
STU0384,6,13.428571428571429,6,7,117.0,77.6,48.8,43.4,75.9,61.7,4.7,46.7,3,Stable,0.0
STU0385,9,12.555555555555555,11,19,140.2,74.1,43.9,46.4,35.3,58.3,5.2,77.9,5,Stable,0.0
STU0386,6,11.5,6,8,129.3,64.9,66.3,58.5,53.5,49.0,2.2,45.9,4,Declining,0.0
STU0387,6,13.666666666666666,6,6,145.3,67.5,61.8,40.0,51.0,67.0,2.9,54.2,4,Declining,0.0
STU0388,11,11.272727272727272,14,16,146.2,68.4,56.1,40.7,48.9,65.0,4.7,63.5,5,Declining,0.0
STU0389,5,13.166666666666666,6,10,122.5,52.1,59.7,35.6,39.6,48.2,5.4,72.2,5,Stable,
STU0390,6,14.666666666666666,6,6,156.1,55.9,61.1,58.1,67.3,42.6,3.2,50.1,3,Stable,0.0
STU0391,4,12.75,6,11,140.0,63.9,40.3,29.3,56.0,50.6,2.0,86.4,6,Declining,
STU0392,5,11.2,7,11,140.0,63.4,43.2,48.5,35.0,44.8,4.9,25.0,4,Declining,
STU0393,5,13.0,6,8,128.4,65.8,51.4,13.2,45.1,44.0,1.7,44.3,3,Improving,1.0
STU0394,2,10.5,5,8,115.0,76.4,23.5,54.9,44.9,57.9,3.9,65.6,6,Declining,1.0
STU0395,6,14.857142857142858,6,7,158.7,65.1,49.5,62.7,40.9,68.9,1.5,47.8,5,Stable,0.0
STU0396,7,12.86,8,11,124.5,61.2,43.9,53.9,57.3,54.5,3.9,58.6,4,Stable,0.0
STU0397,11,11.727272727272728,11,12,111.9,69.5,58.2,73.3,61.3,57.6,3.9,45.2,3,Stable,0.0
STU0398,6,13.142857142857142,6,11,150.0,55.7,39.3,65.4,58.2,45.7,3.0,33.9,4,Stable,0.0
STU0399,5,11.8,6,6,114.2,66.3,55.2,43.6,73.6,39.3,5.4,43.8,3,Declining,1.0
STU0400,3,10.666666666666666,5,10,96.0,57.9,50.7,40.5,42.1,59.7,3.3,60.1,4,Declining,1.0
STU0401,5,11.6,6,9,128.9,67.0,49.1,64.0,48.9,37.1,3.5,42.9,4,Declining,
STU0402,3,10.333333333333334,6,13,121.7,62.3,53.8,59.4,46.4,42.9,3.2,47.7,5,Declining,
STU0403,4,12.25,6,11,114.8,64.1,57.4,50.1,62.2,44.5,2.8,44.4,7,Declining,
STU0404,6,12.0,6,6,127.0,70.7,48.3,33.0,61.8,58.1,6.0,63.1,4,Stable,
STU0405,7,14.731428571428571,8,8,131.3,73.9,55.0,68.7,46.1,53.9,3.7,33.5,5,Improving,0.0
STU0406,0,0.0,0,0,137.1,71.3,26.9,38.8,54.5,31.2,4.2,29.8,6,Declining,0.0
STU0407,13,13.615384615384617,13,14,120.0,77.0,51.4,62.0,52.9,77.4,3.8,59.2,5,Stable,0.0
STU0408,5,15.8,5,5,139.0,65.2,72.2,22.2,64.8,74.6,4.1,42.1,7,Stable,0.0
STU0409,6,14.666666666666666,6,6,129.1,62.2,50.9,62.7,64.2,59.8,3.5,74.1,3,Declining,0.0
STU0410,0,0.0,5,5,128.2,58.3,35.6,38.0,44.6,40.4,1.1,6.4,3,Declining,1.0
STU0411,7,14.654285714285717,8,8,120.8,79.7,53.6,51.0,54.0,50.1,3.9,62.9,2,Stable,0.0
STU0412,7,12.401428571428571,8,8,135.8,73.6,57.1,45.6,52.5,54.2,6.0,61.7,6,Declining,0.0
STU0413,7,11.5875,7,8,118.9,60.6,45.4,56.3,59.9,39.3,5.4,48.1,5,Stable,0.0
STU0414,5,14.0,5,5,140.0,69.8,46.4,60.4,60.2,65.5,3.9,83.0,3,Declining,0.0
STU0415,6,12.333333333333334,6,9,127.1,68.0,63.1,50.2,62.1,52.1,2.2,60.4,7,Stable,0.0
STU0416,5,14.0,5,5,137.0,74.6,33.9,61.5,62.0,45.4,4.2,43.0,4,Stable,0.0
STU0417,6,15.23076923076923,6,13,127.4,70.6,57.1,44.0,61.1,52.5,3.6,67.1,3,Stable,0.0
STU0418,5,11.6,6,9,97.0,67.3,40.5,45.5,67.8,60.8,2.5,44.8,4,Stable,1.0
STU0419,6,11.6,7,7,126.3,56.2,26.8,62.2,48.2,49.8,4.5,46.6,6,Stable,0.0
STU0420,0,0.0,7,0,127.5,61.3,34.0,33.1,40.4,28.6,0.5,48.3,5,Declining,1.0
STU0421,7,12.901428571428571,7,7,126.6,55.8,39.0,76.5,50.3,29.6,4.1,63.4,6,Declining,0.0
STU0422,7,14.142857142857142,7,9,120.0,68.5,38.2,60.5,81.5,55.0,4.7,73.2,5,Stable,0.0
STU0423,0,0.0,6,0,140.0,50.6,66.1,24.0,47.6,42.5,2.8,0.0,8,Stable,1.0
STU0424,8,13.25375,8,8,131.5,62.9,60.7,38.4,67.2,50.0,2.6,62.4,5,Declining,0.0
STU0425,7,13.785714285714286,7,7,112.2,72.1,60.4,66.0,61.0,45.8,6.1,79.1,4,Declining,0.0
STU0426,6,13.916666666666666,7,7,150.5,66.9,52.2,48.6,55.3,41.2,4.3,38.5,5,Declining,0.0
STU0427,6,13.5,6,8,121.0,47.6,38.3,66.7,82.4,50.0,3.9,57.7,4,Declining,0.0
STU0428,3,11.333333333333334,5,8,112.2,62.3,46.3,44.8,63.9,37.0,1.8,45.9,3,Declining,
STU0429,0,0.0,5,8,129.4,52.7,31.9,42.1,37.9,25.7,1.1,44.0,7,Declining,1.0
STU0430,5,11.5,6,10,114.4,75.3,27.3,49.4,51.0,46.6,3.3,44.0,4,Declining,0.0
STU0431,7,12.082857142857142,8,8,120.3,56.6,73.8,58.4,57.6,76.8,3.9,66.7,6,Declining,0.0
STU0432,6,11.833333333333334,6,8,120.0,81.2,50.2,63.0,49.1,81.2,4.2,49.0,6,Declining,0.0
STU0433,5,13.4,5,6,114.5,72.8,41.4,54.6,51.1,67.4,3.4,94.3,5,Stable,0.0
STU0434,0,0.0,7,7,127.8,53.5,37.5,47.0,25.7,46.7,3.8,38.5,7,Declining,1.0
STU0435,5,14.2,6,7,124.6,63.1,35.7,34.8,31.4,30.8,3.4,89.0,5,Declining,0.0
STU0436,7,13.814285714285717,8,8,130.3,62.4,42.5,61.8,76.5,87.6,4.3,66.5,5,Stable,0.0
STU0437,4,11.25,6,10,118.2,67.1,67.8,52.6,47.7,56.1,4.9,45.1,3,Declining,
STU0438,6,14.5,6,6,118.8,60.8,47.0,53.0,53.1,41.8,3.3,56.6,4,Declining,0.0
STU0439,0,0.0,6,0,133.0,54.1,34.8,9.3,40.7,70.2,0.3,37.5,7,Declining,1.0
STU0440,6,11.3,7,7,129.0,56.8,51.9,33.6,60.9,51.4,3.2,18.2,5,Declining,0.0
STU0441,0,0.0,2,2,100.0,60.9,33.2,41.0,48.0,48.3,3.1,46.5,6,Declining,
STU0442,1,12.0,5,11,120.7,64.7,41.1,54.8,61.4,45.9,3.4,51.0,5,Declining,
STU0443,7,12.3,8,9,132.5,63.0,79.9,60.6,61.5,61.3,4.7,63.5,7,Stable,0.0
STU0444,7,12.694285714285714,8,8,120.3,65.0,44.0,55.8,53.2,62.9,2.4,64.8,4,Stable,0.0
STU0445,4,11.0,5,5,114.6,58.4,37.7,37.0,64.5,60.8,1.5,30.1,6,Declining,0.0
STU0446,6,13.0,6,6,116.5,68.8,57.8,42.6,53.3,69.2,4.5,55.6,4,Declining,0.0
STU0447,7,14.4125,7,8,127.8,57.8,38.9,32.0,67.5,57.9,4.5,57.5,4,Declining,0.0
STU0448,7,12.92875,7,8,129.9,74.2,65.3,57.5,40.6,57.4,2.9,37.1,3,Stable,1.0
STU0449,6,13.333333333333334,6,6,118.9,67.9,49.8,78.1,68.3,53.5,2.5,76.4,3,Stable,0.0
STU0450,5,12.8,6,8,114.3,62.2,52.8,53.1,45.5,40.6,3.6,81.4,3,Stable,
STU0451,7,14.402857142857142,8,8,114.8,72.6,57.8,48.2,42.6,45.1,4.1,51.6,2,Stable,0.0
STU0452,7,13.381428571428572,8,8,123.0,70.4,49.3,56.7,43.4,51.5,2.5,63.9,4,Stable,0.0
STU0453,7,14.13125,7,8,122.1,59.3,65.0,55.4,59.0,70.9,4.0,56.1,3,Stable,0.0
STU0454,5,11.714285714285714,5,11,123.7,76.0,58.5,32.9,76.9,58.4,2.0,47.2,3,Stable,0.0
STU0455,5,11.8,5,5,132.4,45.0,56.1,56.0,51.3,50.8,2.9,44.8,8,Stable,
STU0456,6,11.166666666666666,6,9,114.8,74.3,32.7,52.6,53.0,49.6,2.2,33.8,6,Stable,0.0
STU0457,0,0.0,6,7,130.0,54.4,31.9,37.0,48.6,25.0,2.0,38.4,9,Declining,1.0
STU0458,5,13.6,6,9,122.3,74.3,50.7,78.9,49.4,43.1,3.1,44.6,4,Declining,1.0
STU0459,12,13.846153846153848,12,14,152.4,82.5,79.9,60.8,59.9,62.3,6.3,72.5,3,Stable,0.0
STU0460,6,12.5,6,7,120.1,62.7,34.7,76.5,51.3,53.7,4.2,46.9,5,Stable,0.0
STU0461,5,16.4,5,5,155.1,64.5,46.1,46.8,76.3,64.9,2.5,38.7,5,Improving,0.0
STU0462,11,13.818181818181818,11,11,124.5,72.7,70.7,42.6,60.9,56.6,5.6,51.3,3,Stable,0.0
STU0463,5,10.6,6,8,126.9,55.5,38.1,42.7,60.3,58.2,3.3,55.7,3,Stable,0.0
STU0464,5,10.2,5,8,153.2,61.7,41.1,66.1,45.4,32.7,4.4,44.7,5,Declining,0.0
STU0465,5,10.6,6,11,129.8,61.5,69.9,43.7,41.8,40.4,2.1,37.0,2,Declining,
STU0466,9,11.444444444444445,10,10,135.0,58.1,58.2,39.7,63.4,58.7,4.8,80.4,5,Stable,1.0
STU0467,5,14.333333333333334,6,9,131.3,63.0,62.9,59.7,58.2,54.7,6.4,34.2,4,Declining,
STU0468,16,13.0,16,18,125.2,79.3,71.1,60.8,74.7,72.4,5.7,87.2,4,Improving,0.0
STU0469,8,13.31,8,9,141.3,73.4,55.8,64.3,48.4,70.2,3.4,73.8,6,Declining,0.0
STU0470,5,10.571428571428571,6,10,117.1,63.3,50.7,44.6,52.1,66.3,5.0,63.9,5,Declining,0.0
STU0471,7,13.487142857142857,8,8,126.5,67.8,64.2,45.4,43.6,74.3,3.2,67.2,2,Declining,0.0
STU0472,6,12.333333333333334,6,6,120.1,63.5,41.2,74.3,49.6,75.1,4.4,41.4,2,Declining,0.0
STU0473,6,11.875,6,11,128.4,52.1,72.6,44.8,40.4,49.4,6.5,45.1,2,Declining,1.0
STU0474,6,13.966666666666669,7,7,140.0,58.8,46.5,45.9,53.1,82.3,3.3,83.8,3,Stable,0.0
