StudentID,CGPA,Internships,Projects,Certifications,AptitudeTestScore,SoftSkillsScore,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Gender,Stream,PlacementStatus
STU_00286,5.35,0,1,0,79.1,93.7,0,1,72.3,72.5,Female,Electronics,Placed
STU_00287,7.15,0,1,1,62.2,74.7,0,1,67.7,54.6,Female,Information Technology,Placed
STU_00288,7.89,1,2,2,67.8,85.4,1,0,78.4,84.7,Male,Electronics,Placed
STU_00289,7.58,3,1,2,52.3,86.9,0,1,97.2,50.2,Male,Computer Science,Placed
STU_00290,6.68,2,1,1,77.1,78.7,1,1,74.1,74.5,Female,Information Technology,Placed
STU_00291,7.09,0,0,0,55.6,74.6,0,1,83.2,57.0,Male,Electronics,Placed
STU_00292,6.81,3,1,1,70.5,60.1,1,1,75.4,71.4,Female,Mechanical,Placed
STU_00293,6.71,0,1,2,77.5,69.5,0,1,80.2,82.7,Female,Civil,Not Placed
STU_00294,8.15,0,4,1,78.8,67.7,1,0,89.4,79.6,Male,Electronics,Placed
STU_00295,7.66,2,2,2,81.6,76.0,1,0,79.1,77.3,Male,Electronics,Placed
STU_00296,6.61,0,2,1,66.8,55.0,0,1,71.8,86.1,Male,Information Technology,Placed
STU_00297,8.2,0,0,3,77.3,65.6,0,1,94.1,75.0,Male,Information Technology,Placed
STU_00298,7.61,0,0,2,62.7,76.8,1,0,72.0,72.6,Male,Civil,Placed
STU_00299,8.11,0,3,1,40.4,63.6,0,1,84.8,78.1,Male,Computer Science,Placed
STU_00300,7.93,1,2,2,78.0,61.0,1,1,63.1,67.7,Male,Computer Science,Placed
STU_00301,6.47,1,1,2,74.5,62.5,0,1,90.8,84.5,Female,Computer Science,Placed
STU_00302,6.74,0,1,2,85.2,68.7,1,0,99.0,75.8,Male,Electronics,Placed
STU_00303,8.05,1,2,1,69.6,43.4,1,1,77.7,82.9,Female,Information Technology,Placed
STU_00304,7.91,2,3,1,46.0,63.0,1,1,67.7,73.0,Female,Electronics,Placed
STU_00305,7.28,2,0,0,68.6,83.4,1,1,85.7,80.5,Male,Information Technology,Placed
STU_00306,7.42,0,2,0,83.3,75.9,0,1,78.9,82.3,Female,Civil,Not Placed
STU_00307,8.58,3,2,1,77.1,77.0,0,1,99.0,52.8,Male,Computer Science,Placed
STU_00308,6.71,1,4,1,67.8,50.1,0,1,72.0,58.9,Male,Computer Science,Placed
STU_00309,7.85,0,3,0,45.0,67.0,0,1,64.6,68.9,Male,Information Technology,Placed
STU_00310,7.1,0,1,2,54.6,70.6,0,0,81.0,73.6,Male,Mechanical,Placed
STU_00311,7.08,0,2,1,77.2,77.6,0,1,83.8,89.0,Male,Information Technology,Placed
STU_00312,8.4,1,2,1,45.0,85.3,1,1,70.3,80.0,Female,Information Technology,Placed
STU_00313,8.13,0,2,1,65.2,83.5,0,0,87.6,80.8,Male,Mechanical,Placed
STU_00314,8.11,1,3,0,70.6,65.0,0,1,78.6,92.0,Male,Information Technology,Placed
STU_00315,8.61,0,3,2,87.2,65.3,0,1,75.3,90.1,Male,Computer Science,Placed
STU_00316,7.32,2,0,0,79.2,88.9,1,0,83.4,63.9,Female,Electronics,Placed
STU_00317,7.98,0,0,1,84.4,67.7,0,1,75.1,88.6,Male,Information Technology,Placed
STU_00318,6.99,2,2,1,74.5,59.0,0,1,70.6,76.2,Male,Mechanical,Placed
STU_00319,7.62,2,1,1,57.3,69.5,0,0,61.9,69.3,Male,Computer Science,Placed
STU_00320,7.17,0,0,1,60.8,88.2,0,1,71.8,71.8,Male,Computer Science,Placed
STU_00321,7.4,1,1,0,56.0,61.1,1,0,99.0,68.1,Female,Computer Science,Placed
STU_00322,,0,3,0,78.9,66.9,1,1,78.4,76.6,Female,Civil,Placed
STU_00323,6.48,2,0,1,59.6,61.6,1,1,67.8,74.1,Female,Electronics,Placed
STU_00324,9.39,1,2,2,64.1,83.5,1,1,90.7,88.6,Male,Mechanical,Placed
STU_00325,6.29,0,0,1,70.3,75.5,1,0,77.5,96.3,Male,Civil,Placed
STU_00326,6.09,0,0,0,94.6,83.1,0,1,80.9,70.5,Male,Mechanical,Placed
STU_00327,8.46,0,1,0,79.9,90.8,0,0,80.7,60.7,Female,Electronics,Placed
STU_00328,8.09,2,0,1,58.4,53.9,0,1,92.9,82.3,Male,Information Technology,Placed
STU_00329,7.92,1,3,1,72.3,62.9,0,1,64.7,85.4,Male,Mechanical,Placed
STU_00330,7.93,2,3,0,94.8,66.8,1,1,92.6,79.2,Male,Civil,Placed
STU_00331,7.29,0,2,1,79.2,72.8,0,1,85.5,58.1,Female,Mechanical,Placed
STU_00332,6.4,0,1,0,46.0,78.1,1,1,78.8,66.3,Male,Electronics,Placed
STU_00333,7.38,3,2,1,56.3,66.1,0,1,69.5,76.6,Female,Mechanical,Placed
STU_00334,6.62,0,1,0,55.1,63.7,0,1,75.5,68.2,Male,Information Technology,Placed
STU_00335,8.28,2,1,2,91.6,83.5,1,1,78.4,64.0,Male,Electronics,Placed
STU_00336,7.15,0,2,0,88.8,78.6,1,0,96.1,98.6,Male,Computer Science,Placed
STU_00337,6.47,0,2,1,60.6,75.8,0,1,92.4,64.0,Male,Civil,Placed
STU_00338,6.98,1,0,3,60.3,46.3,0,1,74.1,88.3,Male,Information Technology,Placed
STU_00339,7.71,3,1,0,70.7,86.5,0,1,98.1,79.5,Male,Civil,Placed
STU_00340,6.74,3,3,1,71.1,74.2,0,1,87.5,81.7,Female,Information Technology,Placed
STU_00341,6.48,0,1,0,55.6,70.1,0,1,82.7,87.5,Male,Computer Science,Placed
STU_00342,7.54,0,3,0,66.3,62.2,0,1,75.2,67.4,Female,Computer Science,Placed
STU_00343,7.54,1,4,1,48.2,64.4,0,1,72.2,71.7,Female,Computer Science,Placed
STU_00344,6.79,1,2,2,89.1,61.3,0,1,83.4,80.2,Female,Information Technology,Placed
STU_00345,6.83,1,1,1,43.6,48.0,0,1,81.8,54.7,Female,Civil,Placed
STU_00346,7.53,0,2,1,43.4,62.2,1,1,74.1,93.1,Female,Mechanical,Placed
STU_00347,5.85,3,1,1,76.5,52.8,1,1,89.1,76.3,Male,Civil,Placed
STU_00348,5.89,1,1,1,51.4,71.3,0,1,79.6,64.6,Female,Mechanical,Placed
STU_00349,6.58,2,2,1,62.5,58.2,0,0,82.2,87.0,Male,Information Technology,Placed
STU_00350,7.09,1,1,0,70.9,80.8,0,0,88.7,76.0,Male,Information Technology,Placed
STU_00351,7.61,0,1,0,80.1,52.0,0,1,86.3,67.1,Female,Electronics,Placed
STU_00352,8.78,3,2,1,66.7,86.3,0,1,61.8,85.4,Female,Mechanical,Placed
STU_00353,8.16,1,2,2,96.7,82.0,0,1,85.6,49.4,Male,Civil,Placed
STU_00354,7.14,2,0,0,70.0,59.2,0,0,78.3,79.6,Female,Mechanical,Placed
STU_00355,7.28,3,1,1,87.9,70.9,1,1,73.5,89.4,Male,Computer Science,Placed
STU_00356,6.3,1,1,0,74.2,61.7,1,1,78.5,65.8,Male,Information Technology,Placed
STU_00357,7.28,1,1,0,100.0,78.9,1,1,74.9,60.9,Male,Computer Science,Placed
STU_00358,7.01,0,2,1,85.9,93.6,1,0,79.3,79.7,Female,Computer Science,Placed
STU_00359,7.62,0,2,2,70.7,86.2,1,0,77.8,67.6,Male,Computer Science,Placed
STU_00360,6.47,0,2,1,79.4,63.7,1,1,84.9,99.0,Male,Mechanical,Placed
STU_00361,7.82,0,0,0,66.1,73.4,1,1,62.7,69.2,Male,Information Technology,Placed
STU_00362,8.83,0,0,2,65.9,90.3,0,1,79.8,72.9,Male,Civil,Placed
STU_00363,7.19,0,1,0,50.4,78.3,1,1,77.7,80.7,Male,Civil,Placed
STU_00364,7.7,0,1,1,57.9,84.1,0,0,99.0,55.0,Male,Information Technology,Placed
STU_00365,7.99,0,0,1,100.0,79.8,0,0,58.4,75.7,Female,Computer Science,Placed
STU_00366,6.9,0,1,1,51.9,72.9,0,1,87.2,87.3,Male,Mechanical,Placed
STU_00367,7.52,0,0,2,60.2,71.2,0,1,82.3,74.1,Female,Civil,Placed
STU_00368,7.31,1,2,1,68.6,57.5,1,1,85.7,62.4,Male,Information Technology,Placed
STU_00369,7.4,1,2,0,69.1,62.8,1,1,73.5,70.2,Male,Mechanical,Placed
STU_00370,6.53,0,2,0,75.8,61.2,1,0,81.2,53.9,Male,Information Technology,Not Placed
STU_00371,7.32,1,0,0,63.0,67.8,0,1,79.5,71.8,Male,Information Technology,Placed
STU_00372,7.8,2,3,0,76.7,73.2,1,1,99.0,87.2,Male,Civil,Placed
STU_00373,8.75,0,4,2,87.1,70.7,1,1,74.9,68.1,Male,Mechanical,Placed
STU_00374,8.26,1,1,0,89.0,74.6,0,1,70.1,82.7,Male,Civil,Placed
STU_00375,9.45,3,2,1,66.0,80.0,0,1,98.0,58.7,Male,Electronics,Placed
STU_00376,6.53,2,3,1,79.2,67.0,0,1,81.4,95.7,Male,Information Technology,Placed
STU_00377,8.17,0,2,2,52.8,80.9,0,0,83.1,87.4,Female,Electronics,Placed
STU_00378,7.48,1,1,1,59.2,85.7,0,1,89.3,69.6,Female,Information Technology,Placed
STU_00379,9.49,0,2,1,52.4,77.0,0,1,78.8,60.4,Female,Computer Science,Placed
STU_00380,6.49,1,2,0,69.3,65.5,0,0,73.8,69.4,Male,Computer Science,Placed
STU_00381,6.46,3,1,1,57.1,83.4,1,1,79.3,78.1,Female,Electronics,Placed
STU_00382,6.7,1,3,0,47.2,77.8,1,1,69.6,86.9,Female,Electronics,Placed
STU_00383,5.18,2,2,2,64.2,79.4,0,0,63.5,51.8,Female,Computer Science,Placed
STU_00384,6.77,0,1,0,44.1,90.4,1,0,69.6,88.3,Female,Civil,Placed
STU_00385,6.54,3,2,0,89.9,80.5,0,0,54.4,77.8,Male,Electronics,Placed
STU_00386,7.45,1,2,1,61.6,90.9,0,1,74.4,62.2,Female,Civil,Placed
STU_00387,7.64,0,0,2,84.8,70.2,1,1,73.0,48.0,Female,Computer Science,Placed
STU_00388,9.18,1,1,1,62.6,66.8,0,1,84.0,76.5,Male,Computer Science,Placed
STU_00389,8.25,0,3,0,52.1,85.8,0,1,79.3,77.4,Female,Computer Science,Placed
STU_00390,6.72,0,2,0,87.6,60.2,1,0,76.6,68.2,Male,Mechanical,Not Placed
STU_00391,6.4,2,1,0,71.3,94.7,1,0,89.8,85.0,Male,Electronics,Not Placed
STU_00392,7.79,0,0,1,98.3,87.6,0,1,73.8,97.4,Male,Computer Science,Placed
STU_00393,5.98,1,2,1,63.0,73.1,1,1,66.9,70.6,Male,Computer Science,Not Placed
STU_00394,9.13,0,2,1,63.3,86.4,1,1,52.7,66.8,Male,Mechanical,Placed
STU_00395,8.48,0,1,1,85.1,79.9,1,1,78.2,93.9,Female,Computer Science,Placed
STU_00396,6.83,3,2,1,85.2,56.5,1,0,77.5,72.6,Male,Computer Science,Placed
STU_00397,5.59,0,0,2,72.3,62.2,0,1,90.7,82.3,Male,Civil,Placed
STU_00398,8.65,1,0,0,100.0,75.4,0,1,69.3,68.3,Male,Information Technology,Placed
STU_00399,7.19,1,2,1,65.8,73.9,0,1,85.5,87.5,Male,Information Technology,Placed
STU_00400,8.54,1,0,1,51.0,87.7,1,0,53.2,61.3,Male,Computer Science,Placed
STU_00401,5.71,2,3,0,55.0,75.6,1,1,65.0,76.6,Male,Information Technology,Placed
STU_00402,6.7,1,0,1,65.9,56.8,1,0,81.8,78.3,Male,Electronics,Placed
STU_00403,7.31,0,2,0,92.8,65.5,0,1,84.9,73.0,Male,Information Technology,Placed
STU_00404,7.35,2,1,0,67.2,80.9,1,1,61.4,68.0,Male,Electronics,Placed
STU_00405,6.85,0,1,1,93.5,50.1,1,1,70.1,94.7,Male,Civil,Placed
STU_00406,7.92,1,2,0,76.5,55.1,0,1,78.5,83.9,Female,Mechanical,Placed
STU_00407,6.23,3,2,0,86.3,67.5,1,1,77.0,65.5,Male,Civil,Placed
STU_00408,7.16,1,2,1,75.8,83.1,1,0,83.5,54.3,Male,Information Technology,Placed
STU_00409,7.42,2,2,1,75.7,69.4,1,1,87.1,91.3,Male,Mechanical,Placed
STU_00410,7.81,1,2,0,81.3,77.5,0,1,65.2,64.8,Female,Civil,Placed
STU_00411,8.01,2,2,0,61.5,72.1,0,1,82.4,75.7,Male,Electronics,Placed
STU_00412,6.18,2,2,1,61.7,70.3,1,0,70.8,76.0,Female,Information Technology,Placed
STU_00413,5.77,0,2,1,75.2,64.2,1,1,81.4,78.1,Male,Electronics,Placed
STU_00414,8.58,0,2,2,99.1,82.1,0,1,73.3,56.4,Female,Information Technology,Placed
STU_00415,7.63,1,3,0,46.9,56.9,0,1,88.8,71.2,Female,Civil,Placed
STU_00416,6.55,1,1,0,39.6,69.2,1,0,83.9,74.8,Female,Computer Science,Placed
STU_00417,8.85,0,2,0,66.0,85.8,0,1,68.1,74.4,Male,Civil,Not Placed
STU_00418,7.42,0,0,1,85.5,62.8,1,0,61.2,82.9,Male,Information Technology,Placed
STU_00419,8.48,0,1,1,70.8,53.3,0,1,89.9,76.8,Female,Electronics,Placed
STU_00420,7.37,3,1,1,52.5,46.6,0,0,70.9,79.9,Male,Information Technology,Not Placed
STU_00421,9.36,1,3,2,71.2,80.0,0,1,72.0,68.4,Female,Electronics,Placed
STU_00422,9.06,0,2,1,44.0,80.8,0,1,85.4,93.8,Male,Mechanical,Placed
STU_00423,7.05,0,2,3,79.4,67.9,1,0,67.8,71.8,Female,Civil,Placed
STU_00424,8.27,0,0,0,65.4,56.7,0,0,80.0,78.6,Female,Information Technology,Not Placed
STU_00425,7.95,0,2,0,68.8,70.2,0,1,78.2,76.3,Male,Computer Science,Placed
STU_00426,8.67,0,3,0,76.4,86.1,0,1,77.2,80.0,Female,Information Technology,Placed
STU_00427,6.34,2,1,0,73.1,56.8,0,1,90.0,88.2,Male,Computer Science,Placed
STU_00428,7.99,3,0,2,61.9,84.7,0,0,82.7,65.8,Female,Computer Science,Placed
STU_00429,8.36,0,1,0,85.5,51.7,0,1,87.8,84.1,Female,Information Technology,Placed
STU_00430,5.54,0,2,1,82.0,58.4,0,1,75.5,83.1,Male,Information Technology,Placed
STU_00431,6.12,0,2,0,43.4,73.3,0,1,70.8,76.9,Male,Information Technology,Placed
STU_00432,5.26,1,2,0,66.5,83.4,0,1,88.4,77.5,Female,Information Technology,Placed
STU_00433,7.03,0,2,0,53.8,89.7,1,1,72.3,62.3,Male,Information Technology,Placed
STU_00434,8.02,0,1,0,51.0,83.9,0,0,79.2,71.3,Female,Civil,Placed
STU_00435,8.8,0,2,1,78.0,90.6,0,1,82.2,54.0,Female,Computer Science,Placed
STU_00436,7.37,1,1,3,63.7,74.2,0,0,70.3,71.6,Male,Civil,Placed
STU_00437,8.93,1,1,1,67.9,64.5,1,1,70.3,74.3,Male,Computer Science,Placed
STU_00438,5.92,1,2,1,60.0,86.2,0,1,75.3,59.6,Male,Mechanical,Placed
STU_00439,5.6,0,3,0,75.6,88.4,1,0,85.4,78.3,Male,Civil,Placed
STU_00440,,2,2,2,80.2,83.2,0,1,81.5,88.3,Female,Civil,Placed
STU_00441,7.68,3,2,0,100.0,79.4,0,1,64.5,77.4,Female,Electronics,Placed
STU_00442,7.27,0,1,2,67.3,88.7,1,1,97.5,74.9,Male,Computer Science,Not Placed
STU_00443,5.23,0,0,1,48.3,76.1,0,0,81.8,69.2,Female,Information Technology,Not Placed
STU_00444,7.21,1,1,0,62.4,71.8,1,1,73.8,79.1,Male,Electronics,Placed
STU_00445,6.0,0,3,1,82.7,80.7,0,0,76.5,63.8,Female,Computer Science,Placed
STU_00446,7.97,0,3,3,58.4,77.7,0,1,75.6,48.5,Male,Mechanical,Placed
STU_00447,7.67,1,4,0,47.8,82.6,0,0,74.3,92.4,Male,Civil,Placed
STU_00448,6.36,1,0,0,58.7,70.4,0,1,89.7,85.6,Male,Information Technology,Placed
STU_00449,6.79,0,2,0,62.0,82.9,0,0,99.0,62.9,Male,Civil,Placed
STU_00450,6.24,1,2,1,53.8,82.3,1,1,72.9,59.1,Female,Information Technology,Placed
STU_00451,7.24,3,2,0,73.3,74.6,1,0,73.4,76.2,Female,Computer Science,Placed
STU_00452,8.26,0,2,2,68.8,63.0,0,1,77.1,75.7,Male,Electronics,Placed
STU_00453,6.31,1,2,2,81.8,86.9,0,0,64.2,84.0,Female,Electronics,Placed
STU_00454,7.8,0,1,2,63.3,57.5,0,0,83.3,71.3,Male,Mechanical,Not Placed
STU_00455,6.77,0,1,0,78.4,60.5,0,1,79.9,87.7,Female,Information Technology,Placed
STU_00456,6.51,1,1,1,62.6,74.0,1,1,79.5,72.6,Male,Civil,Placed
STU_00457,7.19,0,0,0,53.1,41.9,1,1,59.5,88.3,Female,Civil,Placed
STU_00458,6.26,0,1,1,61.9,90.5,1,1,55.4,73.0,Female,Mechanical,Placed
STU_00459,6.75,0,0,2,45.7,72.2,0,1,74.3,65.5,Male,Information Technology,Not Placed
STU_00460,6.1,1,1,1,96.8,90.5,0,0,84.6,70.9,Female,Mechanical,Placed
STU_00461,9.26,1,2,2,72.1,93.6,1,1,60.2,82.2,Male,Mechanical,Placed
STU_00462,7.34,0,3,2,58.1,70.1,0,0,87.0,78.9,Female,Civil,Placed
STU_00463,6.6,1,3,0,64.3,88.2,1,1,75.0,75.6,Male,Electronics,Placed
STU_00464,7.51,0,1,1,33.2,59.3,0,0,69.7,63.5,Female,,Placed
STU_00465,7.19,1,0,0,91.5,77.2,0,1,78.8,74.3,Female,Computer Science,Placed
STU_00466,7.08,0,1,0,90.0,66.3,1,1,65.0,67.8,Female,Computer Science,Placed
STU_00467,7.91,1,4,0,,80.4,0,1,52.6,67.5,Female,Electronics,Placed
STU_00468,8.06,3,2,2,74.8,82.6,0,1,90.1,85.9,Male,Information Technology,Placed
STU_00469,6.77,2,1,1,51.0,70.1,1,1,77.5,66.6,Male,Civil,Placed
STU_00470,6.72,0,3,1,52.1,78.5,0,1,70.8,65.9,Male,Mechanical,Placed
STU_00471,7.02,2,1,1,44.5,83.3,0,1,72.2,78.5,Female,Computer Science,Placed
STU_00472,5.0,0,3,2,67.6,74.3,0,1,70.3,64.9,Male,Civil,Placed
STU_00473,5.78,3,1,1,85.9,100.0,1,1,74.5,68.9,Male,Mechanical,Placed
STU_00474,8.67,0,1,0,64.3,70.4,0,1,76.9,96.2,Female,Mechanical,Placed
STU_00475,8.94,0,2,1,75.2,91.9,0,1,84.9,73.2,Female,Mechanical,Placed
STU_00476,7.05,0,3,1,84.7,85.7,0,0,71.0,82.4,Female,Computer Science,Placed
STU_00477,7.88,0,3,1,45.6,49.7,1,1,67.4,99.0,Male,Electronics,Placed
STU_00478,7.61,1,2,0,97.7,89.9,1,1,72.6,77.2,Female,Computer Science,Placed
STU_00479,10.0,2,1,0,87.4,84.9,1,1,99.0,80.8,Female,Information Technology,Placed
STU_00480,8.42,1,1,2,77.7,73.4,1,0,79.6,78.4,Male,Information Technology,Placed
STU_00481,7.17,1,4,0,83.9,76.4,1,0,82.0,71.4,Male,Mechanical,Placed
STU_00482,6.34,1,2,1,84.6,77.9,1,1,75.5,76.4,Male,Electronics,Placed
STU_00483,5.69,0,2,0,74.4,88.5,0,1,95.3,73.0,Male,Civil,Placed
STU_00484,7.5,0,1,0,91.4,67.0,0,1,86.6,65.0,Male,Electronics,Not Placed
STU_00485,6.54,0,2,0,63.2,91.0,1,0,67.6,84.2,Female,Mechanical,Not Placed
STU_00486,5.88,0,1,1,76.9,59.0,1,1,79.6,55.1,Male,Information Technology,Placed
STU_00487,6.65,0,2,2,89.8,50.9,1,1,74.1,75.1,Male,Electronics,Placed
STU_00488,6.22,0,3,0,29.6,79.1,0,1,82.1,71.9,Male,Information Technology,Placed
STU_00489,8.99,0,2,0,76.6,87.1,1,0,88.0,63.6,Male,Mechanical,Placed
STU_00490,8.18,0,2,1,80.9,69.8,1,0,65.8,81.9,Male,Electronics,Placed
STU_00491,7.29,2,1,0,44.4,44.8,1,0,81.6,63.8,Male,Mechanical,Not Placed
STU_00492,8.78,0,1,2,74.2,54.1,1,1,69.9,70.5,Male,Electronics,Not Placed
STU_00493,7.38,1,3,0,58.1,77.2,1,1,92.2,83.0,Male,Computer Science,Placed
STU_00494,6.44,1,1,1,76.0,71.9,0,1,87.7,53.8,Female,Information Technology,Placed
STU_00495,8.82,1,3,1,68.6,87.4,0,1,58.1,86.9,Female,Mechanical,Placed
STU_00496,7.84,0,2,2,55.8,72.9,1,1,66.7,74.6,Male,Civil,Placed
STU_00497,6.26,0,2,1,86.6,63.1,0,1,64.6,71.6,Male,Information Technology,Placed
STU_00498,7.11,0,3,0,63.7,75.7,1,1,77.4,59.8,Female,Information Technology,Placed
STU_00499,6.42,0,2,0,74.0,84.2,0,1,81.0,76.0,Female,Mechanical,Placed
STU_00500,5.92,0,3,2,89.7,88.2,1,0,85.9,75.3,Male,Information Technology,Placed
STU_00501,8.23,1,1,2,56.2,70.7,0,1,75.5,81.0,Male,Mechanical,Placed
STU_00502,9.21,1,2,0,70.1,72.8,1,1,75.2,69.8,Male,Computer Science,Placed
STU_00503,5.9,1,2,2,62.6,81.4,0,1,80.8,64.3,Female,Information Technology,Placed
STU_00504,7.86,0,1,1,65.9,63.0,0,0,99.0,78.5,Female,Civil,Placed
STU_00505,6.65,0,2,1,100.0,80.8,1,0,62.9,68.6,Male,Mechanical,Placed
STU_00506,6.81,2,2,0,76.9,69.2,0,1,59.2,80.5,Male,Computer Science,Placed
STU_00507,6.71,0,3,2,74.7,71.1,1,1,72.6,63.7,Male,Computer Science,Placed
STU_00508,6.44,1,1,0,77.9,72.0,0,0,70.8,83.7,Male,Electronics,Placed
STU_00509,7.35,1,2,1,76.5,73.6,1,1,70.6,91.4,Female,Mechanical,Placed
STU_00510,6.47,0,1,0,42.6,95.0,0,1,77.9,73.2,Male,Mechanical,Placed
STU_00511,7.57,0,2,2,100.0,66.4,0,1,66.3,89.8,Male,Mechanical,Placed
STU_00512,7.25,1,2,0,48.0,67.0,1,1,72.0,83.3,Male,Electronics,Placed
STU_00513,7.06,0,2,0,96.0,89.4,0,1,75.1,78.7,Female,Computer Science,Placed
STU_00514,6.39,0,1,0,79.3,77.3,1,1,75.3,74.9,Male,Civil,Not Placed
STU_00515,6.72,0,1,0,72.7,81.2,0,1,76.6,69.0,Male,Electronics,Placed
STU_00516,8.06,0,1,1,65.4,59.6,0,1,76.5,88.2,Female,Mechanical,Placed
STU_00517,7.8,1,0,0,100.0,75.0,0,1,69.9,86.0,Male,Mechanical,Placed
STU_00518,6.32,2,2,3,79.1,81.7,0,1,75.4,63.5,Male,Mechanical,Placed
STU_00519,7.4,0,3,1,70.3,63.9,1,1,77.9,76.3,Male,Civil,Placed
STU_00520,8.05,2,0,1,62.0,79.5,0,1,87.6,66.0,Male,Mechanical,Placed
STU_00521,5.63,3,0,0,60.2,69.5,0,1,63.2,80.2,Female,Electronics,Placed
STU_00522,7.84,3,2,1,70.8,64.3,0,1,78.2,83.2,Male,Mechanical,Placed
STU_00523,6.64,2,2,0,56.0,84.2,1,0,79.6,57.8,Male,Computer Science,Placed
STU_00524,7.87,0,1,2,80.2,85.7,1,1,79.8,74.1,Male,Computer Science,Placed
STU_00525,6.54,0,1,0,60.3,73.5,0,0,80.3,79.7,Female,Computer Science,Placed
STU_00526,5.5,1,1,2,85.1,77.4,0,1,64.9,76.0,Male,Mechanical,Placed
STU_00527,5.67,1,1,0,84.7,87.9,1,0,79.6,94.6,Male,Electronics,Not Placed
STU_00528,7.35,2,1,3,69.2,67.3,0,0,79.1,57.7,Female,Computer Science,Placed
STU_00529,7.56,3,1,0,78.7,76.2,0,1,83.5,89.9,Male,Computer Science,Placed
STU_00530,6.4,1,2,0,79.5,67.4,0,0,76.3,65.3,Female,Information Technology,Placed
STU_00531,7.94,0,2,1,48.1,59.8,0,0,72.6,51.4,Male,Civil,Placed
STU_00532,5.64,0,0,3,96.0,67.3,1,1,88.0,78.5,Female,Mechanical,Placed
STU_00533,7.23,0,2,1,66.2,58.5,0,1,65.8,73.6,Female,Mechanical,Placed
STU_00534,6.09,1,2,0,80.4,77.1,0,1,64.3,76.0,Male,Mechanical,Placed
STU_00535,6.65,1,3,1,80.9,62.7,0,1,65.6,80.7,Male,Computer Science,Placed
STU_00536,7.35,2,1,2,32.7,55.2,0,1,81.5,81.0,Female,Electronics,Not Placed
STU_00537,6.44,1,2,0,60.1,80.9,1,1,70.8,69.2,Male,Computer Science,Placed
STU_00538,6.92,2,2,0,82.6,80.1,0,0,76.9,83.9,Male,Electronics,Placed
STU_00539,8.31,1,1,2,70.9,68.0,1,1,91.9,52.8,Male,,Placed
STU_00540,6.72,2,3,2,80.3,80.4,0,1,66.2,74.0,Male,Information Technology,Placed
STU_00541,8.14,0,2,1,71.4,62.3,1,1,61.0,87.4,Male,Electronics,Placed
STU_00542,6.17,2,2,3,88.4,67.5,0,1,86.3,78.1,Male,Civil,Placed
STU_00543,7.83,1,0,0,71.7,76.9,0,0,69.7,75.5,Male,Information Technology,Placed
STU_00544,8.74,0,1,1,91.4,84.4,1,1,66.3,71.2,Male,Electronics,Placed
STU_00545,5.0,0,2,1,55.3,67.4,0,1,76.9,78.8,Male,Computer Science,Placed
STU_00546,6.5,2,1,1,68.1,64.8,1,1,76.1,71.9,Male,Civil,Placed
STU_00547,7.88,0,2,2,61.1,83.8,0,1,69.3,81.9,Female,Information Technology,Placed
STU_00548,7.1,1,1,2,75.8,79.4,0,0,83.6,69.3,Male,Electronics,Placed
STU_00549,7.67,0,2,0,65.8,73.8,0,1,70.2,91.8,Male,Mechanical,Placed
STU_00550,6.7,1,2,0,66.6,86.2,1,1,69.8,81.0,Male,Civil,Placed
STU_00551,7.39,2,0,0,59.4,95.4,1,0,59.3,94.9,Male,Information Technology,Placed
STU_00552,7.14,0,2,1,63.1,76.4,1,0,53.5,70.7,Male,Electronics,Placed
STU_00553,8.47,0,1,0,69.8,64.9,0,1,80.4,88.5,Male,Electronics,Placed
STU_00554,7.55,3,1,2,39.7,78.0,1,1,64.8,61.1,Female,Information Technology,Placed
STU_00555,7.64,1,0,0,35.5,62.2,0,0,76.5,82.9,Female,Civil,Placed
STU_00556,6.89,2,1,0,70.9,86.9,0,1,97.3,73.7,Male,Computer Science,Placed
STU_00557,6.81,0,1,1,28.5,63.6,0,1,82.7,76.3,Male,Information Technology,Placed
STU_00558,6.87,0,3,1,67.1,69.7,1,1,78.3,83.0,Male,Computer Science,Placed
STU_00559,7.69,0,1,0,64.3,61.9,0,0,82.2,83.2,Male,Electronics,Placed
STU_00560,6.88,1,0,1,78.1,74.2,0,1,99.0,84.2,Female,Electronics,Placed
STU_00561,7.59,0,0,1,59.9,74.6,0,0,59.1,78.9,Female,Civil,Placed
STU_00562,9.38,0,0,0,93.5,80.9,1,0,76.6,81.0,Male,Computer Science,Placed
STU_00563,8.17,0,2,0,82.7,73.4,1,0,92.7,72.6,Male,Information Technology,Placed
STU_00564,6.97,0,1,1,47.3,72.6,0,1,81.1,67.9,Female,Electronics,Placed
STU_00565,8.5,2,2,0,65.7,65.1,1,0,90.0,76.8,Male,Mechanical,Placed
STU_00566,6.89,0,1,2,92.9,68.6,1,1,71.7,51.4,Male,Information Technology,Placed
STU_00567,5.26,1,3,1,59.5,55.3,0,1,65.5,79.6,Female,Civil,Placed
STU_00568,6.29,2,1,0,69.2,88.7,1,1,97.1,84.6,Male,Mechanical,Placed
STU_00569,5.43,0,2,0,91.1,70.9,0,1,78.8,81.8,Male,Electronics,Placed
STU_00570,6.95,1,2,0,61.9,91.7,0,1,86.3,68.3,Male,Electronics,Placed
STU_00571,7.32,3,1,1,86.8,70.5,0,0,86.9,52.5,Female,Information Technology,Placed
